id relation id
6607 0 18902
6607 0 17590
6607 0 15222
6607 0 19367
6608 0 13766
6609 0 16443
6609 0 13437
6609 0 12618
6610 0 14229
6610 0 15337
6610 0 13915
6610 0 16092
6610 0 17118
6611 0 13129
6611 0 19530
6611 0 17155
6611 0 19010
6612 0 13478
6612 0 15881
6612 0 13588
6612 0 13479
6613 0 20141
6613 0 12578
6613 0 14916
6613 0 20142
6615 0 13065
6615 0 20143
6615 0 15185
6615 0 20005
6616 0 13439
6618 0 20144
6619 0 13913
6619 0 17528
6619 0 16191
6619 0 20145
6619 0 18447
6620 0 13925
6620 0 20146
6620 0 14085
6620 0 20147
6620 0 20148
6621 0 18404
6621 0 18513
6621 0 16553
6621 0 17641
6622 0 13658
6623 0 14303
6623 0 12825
6623 0 12664
6624 0 18966
6624 0 16963
6625 0 15946
6625 0 14065
6625 0 14639
6626 0 13011
6626 0 13703
6626 0 13012
6626 0 18209
6627 0 12673
6627 0 16581
6627 0 20114
6627 0 14565
6627 0 15107
6628 0 17394
6628 0 12673
6628 0 15701
6629 0 15310
6629 0 20149
6630 0 15916
6630 0 15919
6630 0 15917
6630 0 20027
6630 0 15918
6631 0 16094
6631 0 16229
6631 0 15883
6632 0 18196
6632 0 14653
6632 0 17347
6632 0 17903
6632 0 16374
6633 0 14595
6633 0 15968
6633 0 16949
6633 0 19867
6633 0 19409
6634 0 15152
6634 0 17896
6634 0 14748
6634 0 12730
6634 0 12745
6635 0 13407
6635 0 12440
6635 0 13368
6635 0 14895
6636 0 12672
6636 0 16770
6637 0 17621
6637 0 17622
6637 0 17623
6637 0 17624
6637 0 19717
6638 0 16231
6638 0 16853
6638 0 16856
6638 0 14396
6638 0 13834
6639 0 20150
6639 0 12737
6640 0 15950
6640 0 15951
6640 0 14893
6640 0 15952
6640 0 15431
6641 0 20151
6641 0 16182
6642 0 12579
6642 0 15104
6642 0 16942
6642 0 19899
6643 0 15332
6644 0 13575
6644 0 14486
6644 0 16476
6645 0 16443
6645 0 14092
6645 0 16488
6646 0 15773
6646 0 15615
6646 0 16407
6646 0 19054
6646 0 17764
6647 0 17277
6647 0 17796
6647 0 17400
6647 0 18357
6648 0 16034
6648 0 18688
6648 0 13021
6649 0 13348
6649 0 16878
6649 0 17337
6649 0 19413
6649 0 20152
6650 0 18696
6650 0 13829
6650 0 18361
6651 0 16505
6651 0 15028
6651 0 18875
6651 0 18946
6652 0 13577
6652 0 12821
6652 0 14012
6652 0 17828
6652 0 14232
6653 0 20153
6654 0 13193
6654 0 12749
6654 0 14380
6654 0 18008
6654 0 20154
6655 0 13827
6655 0 14623
6655 0 17576
6655 0 16372
6656 0 20155
6657 0 14851
6657 0 20042
6657 0 15887
6658 0 14638
6658 0 15526
6658 0 20156
6658 0 12779
6659 0 20157
6659 0 14777
6659 0 20158
6659 0 16632
6661 0 20159
6661 0 16047
6661 0 14941
6661 0 13782
6662 0 17309
6663 0 20160
6664 0 15914
6664 0 12484
6664 0 20161
6664 0 15885
6664 0 19829
6665 0 18246
6666 0 16551
6666 0 16552
6666 0 15663
6666 0 15985
6667 0 20162
6667 0 16210
6667 0 16211
6668 0 20156
6668 0 18493
6669 0 14598
6669 0 12589
6669 0 14836
6669 0 18967
6669 0 13728
6670 0 20163
6670 0 19133
6671 0 15434
6671 0 15097
6671 0 13224
6671 0 16965
6671 0 14285
6672 0 12461
6672 0 14267
6672 0 20164
6673 0 12705
6673 0 12770
6673 0 12931
6673 0 16201
6673 0 13117
6674 0 20165
6674 0 16660
6674 0 13405
6674 0 14940
6674 0 19495
6675 0 12990
6675 0 12755
6675 0 12804
6675 0 12754
6675 0 13377
6676 0 13741
6676 0 14690
6676 0 14197
6676 0 15488
6676 0 17687
6677 0 16639
6677 0 18335
6677 0 16894
6677 0 18786
6678 0 12399
6678 0 14401
6678 0 15802
6678 0 20043
6678 0 19853
6679 0 13552
6679 0 19780
6679 0 17290
6680 0 12549
6680 0 14387
6680 0 14273
6680 0 15088
6680 0 14494
6681 0 14960
6681 0 17823
6681 0 17821
6681 0 17822
6682 0 13043
6682 0 12964
6682 0 13836
6682 0 13315
6682 0 16535
6683 0 13536
6683 0 15147
6683 0 18170
6683 0 18203
6683 0 14761
6684 0 16599
6684 0 19518
6684 0 16600
6684 0 16601
6685 0 20166
6685 0 13320
6685 0 14021
6685 0 13999
6686 0 16564
6686 0 20167
6686 0 20168
6686 0 20091
6687 0 18283
6687 0 13991
6687 0 20169
6687 0 19701
6687 0 17986
6688 0 15883
6688 0 13913
6688 0 17169
6688 0 15977
6688 0 16368
6689 0 20170
6690 0 12738
6691 0 13169
6691 0 13479
6691 0 13589
6691 0 16224
6691 0 16754
6692 0 20171
6693 0 13280
6693 0 12886
6693 0 17292
6693 0 12887
6693 0 17336
6694 0 13997
6694 0 15645
6694 0 15646
6694 0 15647
6694 0 15648
6695 0 20140
6696 0 20107
6696 0 15064
6696 0 15295
6696 0 19190
6696 0 20172
6697 0 17409
6698 0 16836
6698 0 14851
6698 0 16084
6698 0 20173
6698 0 14374
6699 0 13136
6699 0 14873
6700 0 20174
6701 0 13869
6701 0 12546
6701 0 12573
6701 0 15997
6702 0 18005
6702 0 17318
6702 0 20175
6702 0 18913
6702 0 17898
6703 0 20176
6703 0 12738
6703 0 14380
6703 0 14284
6703 0 13187
6704 0 20177
6704 0 18537
6705 0 20178
6705 0 20179
6706 0 17554
6706 0 18333
6706 0 16921
6706 0 17704
6707 0 17790
6707 0 14410
6708 0 14976
6708 0 12957
6708 0 16817
6708 0 14651
6708 0 14917
6709 0 20180
6709 0 12757
6709 0 12826
6710 0 15937
6710 0 16983
6710 0 17762
6710 0 16399
6710 0 20119
6711 0 12448
6711 0 20181
6711 0 12561
6711 0 12763
6711 0 15889
6712 0 14236
6712 0 15789
6712 0 15435
6712 0 20087
6712 0 16358
6713 0 13973
6714 0 20182
6714 0 17590
6714 0 20183
6714 0 16184
6715 0 14433
6716 0 16981
6716 0 13505
6716 0 16982
6716 0 19559
6716 0 14425
6717 0 19219
6717 0 20184
6717 0 20185
6717 0 16379
6718 0 13384
6719 0 20186
6720 0 14204
6720 0 14390
6720 0 16383
6720 0 20187
6721 0 14236
6721 0 16563
6721 0 17390
6721 0 13903
6721 0 16374
6722 0 20188
6722 0 19970
6723 0 12728
6723 0 13210
6723 0 13470
6723 0 16586
6724 0 14391
6724 0 18098
6724 0 20189
6725 0 14007
6725 0 15435
6725 0 19581
6725 0 20190
6725 0 15014
6726 0 20191
6728 0 20192
6729 0 13081
6729 0 16330
6729 0 17847
6729 0 19060
6729 0 16469
6730 0 16626
6730 0 18150
6730 0 15583
6731 0 17444
6731 0 16758
6731 0 15964
6731 0 19237
6732 0 19988
6732 0 19989
6732 0 19990
6732 0 18366
6732 0 19991
6734 0 16639
6734 0 16640
6734 0 17254
6735 0 18895
6735 0 18600
6735 0 16803
6735 0 14500
6736 0 18495
6737 0 20193
6738 0 12608
6738 0 14376
6738 0 14134
6738 0 14362
6738 0 14663
6739 0 20194
6740 0 20195
6740 0 20196
6741 0 20197
6742 0 13211
6742 0 12744
6742 0 20198
6742 0 13472
6742 0 19994
6743 0 14419
6743 0 15210
6743 0 12466
6743 0 19831
6743 0 19769
6744 0 15164
6744 0 20199
6744 0 15900
6744 0 18098
6744 0 17494
6745 0 20200
6745 0 16708
6746 0 20201
6747 0 14048
6747 0 18825
6747 0 14240
6747 0 14819
6747 0 18531
6748 0 19111
6748 0 16233
6748 0 20202
6748 0 20085
6748 0 13640
6749 0 16701
6749 0 17645
6749 0 18199
6749 0 18525
6750 0 14906
6750 0 20203
6750 0 19500
6751 0 20204
6751 0 20205
6752 0 12738
6752 0 17337
6752 0 16878
6752 0 17086
6753 0 20206
6754 0 13890
6754 0 13891
6754 0 13892
6754 0 13893
6754 0 13894
6755 0 14267
6755 0 18083
6755 0 18084
6755 0 20207
6755 0 19064
6756 0 17718
6756 0 15029
6756 0 18314
6756 0 16703
6757 0 12742
6757 0 12745
6757 0 18179
6757 0 16899
6757 0 14732
6758 0 13540
6758 0 16242
6758 0 12743
6758 0 15228
6759 0 20208
6759 0 20209
6759 0 13877
6760 0 20210
6761 0 12756
6761 0 13363
6761 0 18501
6762 0 20211
6763 0 15247
6763 0 13863
6763 0 13263
6763 0 14959
6763 0 15565
6764 0 14460
6764 0 13874
6764 0 14701
6764 0 17146
6764 0 14944
6765 0 20212
6766 0 16859
6766 0 12826
6766 0 16452
6766 0 20213
6767 0 13997
6767 0 15645
6768 0 17880
6768 0 13031
6768 0 14648
6768 0 15449
6768 0 17878
6769 0 20214
6769 0 14526
6769 0 17702
6770 0 20215
6770 0 18307
6770 0 19671
6771 0 13476
6771 0 20001
6771 0 20216
6771 0 19813
6772 0 12455
6772 0 20217
6773 0 20218
6773 0 20118
6774 0 13117
6774 0 13540
6774 0 20219
6774 0 18591
6774 0 20220
6775 0 20221
6776 0 16894
6776 0 18546
6776 0 20222
6776 0 19429
6777 0 17109
6777 0 15939
6777 0 20223
6777 0 16283
6777 0 14555
6778 0 18233
6778 0 16781
6778 0 20224
6779 0 13164
6779 0 12975
6779 0 12775
6779 0 15819
6779 0 12951
6780 0 20225
6781 0 20026
6782 0 20226
6783 0 17029
6783 0 16980
6783 0 20227
6784 0 15228
6784 0 17109
6784 0 13540
6784 0 14210
6785 0 15820
6785 0 13291
6785 0 12703
6785 0 20228
6785 0 17507
6786 0 13491
6786 0 13675
6786 0 15374
6787 0 14265
6787 0 20229
6787 0 17009
6788 0 20230
6788 0 15712
6789 0 18638
6789 0 15125
6789 0 17513
6789 0 13155
6789 0 14966
6790 0 12422
6790 0 18393
6790 0 20231
6790 0 12625
6791 0 20232
6792 0 20233
6792 0 20234
6792 0 12682
6793 0 14182
6793 0 14172
6794 0 16000
6794 0 17854
6794 0 19993
6794 0 16001
6794 0 15953
6795 0 20235
6795 0 13591
6795 0 12443
6795 0 17637
6796 0 20236
6797 0 12387
6797 0 12659
6797 0 13118
6798 0 20237
6798 0 19708
6798 0 20238
6799 0 14505
6799 0 20239
6799 0 13797
6800 0 18794
6800 0 15208
6800 0 13937
6801 0 14732
6801 0 18956
6801 0 13121
6801 0 13674
6801 0 20240
6802 0 19634
6802 0 18139
6802 0 20241
6803 0 20242
6804 0 18995
6804 0 14150
6804 0 20243
6805 0 20244
6805 0 17625
6805 0 17623
6806 0 15253
6806 0 14149
6806 0 14502
6806 0 15845
6806 0 17070
6807 0 13138
6807 0 13809
6807 0 15947
6807 0 13579
6808 0 12396
6808 0 12850
6808 0 15077
6808 0 14117
6808 0 18834
6809 0 14411
6809 0 15839
6809 0 15840
6809 0 15841
6809 0 19305
6810 0 18643
6810 0 18879
6811 0 17816
6811 0 17828
6811 0 15546
6812 0 13223
6812 0 12737
6812 0 18442
6812 0 15409
6812 0 20245
6813 0 18361
6813 0 20246
6813 0 20247
6814 0 19748
6814 0 20248
6815 0 14619
6815 0 13470
6815 0 15501
6815 0 19092
6816 0 13273
6816 0 14394
6816 0 12837
6816 0 14544
6816 0 13093
6817 0 15368
6817 0 19374
6818 0 20249
6818 0 20250
6819 0 12719
6819 0 13856
6819 0 14371
6819 0 20251
6820 0 18039
6820 0 12589
6820 0 15260
6820 0 13880
6821 0 12750
6821 0 13650
6821 0 14255
6821 0 12767
6822 0 16094
6822 0 18006
6822 0 15978
6822 0 17318
6822 0 15057
6823 0 20252
6823 0 20253
6824 0 18889
6824 0 19342
6824 0 16368
6824 0 13107
6824 0 15732
6825 0 13444
6825 0 14225
6825 0 13703
6825 0 14764
6825 0 14047
6827 0 14217
6827 0 20059
6827 0 20254
6827 0 16092
6827 0 17344
6828 0 15384
6828 0 18634
6829 0 13273
6829 0 12875
6829 0 12394
6830 0 13072
6830 0 15281
6830 0 13547
6830 0 12460
6831 0 13776
6831 0 12806
6833 0 13726
6833 0 15773
6833 0 16515
6833 0 17555
6833 0 16517
6834 0 13396
6834 0 20255
6835 0 20256
6835 0 12795
6835 0 14256
6836 0 12828
6836 0 12929
6836 0 20257
6837 0 12403
6837 0 13071
6837 0 13066
6837 0 12524
6837 0 13968
6838 0 13630
6838 0 12637
6838 0 13956
6838 0 16276
6839 0 16228
6839 0 17948
6839 0 18948
6840 0 20258
6841 0 13011
6841 0 16230
6841 0 13717
6841 0 13589
6841 0 13639
6842 0 13750
6842 0 16225
6842 0 13313
6842 0 17907
6842 0 13292
6843 0 12578
6843 0 17435
6843 0 14352
6843 0 12651
6844 0 17819
6845 0 20259
6846 0 18724
6846 0 16074
6846 0 20260
6847 0 20261
6847 0 16798
6848 0 17507
6848 0 14345
6848 0 14856
6848 0 14200
6849 0 15612
6850 0 13588
6850 0 18497
6850 0 19089
6850 0 17815
6851 0 12620
6851 0 17616
6852 0 16188
6852 0 17656
6852 0 15731
6852 0 16099
6852 0 15943
6853 0 20262
6853 0 15430
6853 0 18922
6853 0 20263
6853 0 18467
6854 0 14191
6854 0 15087
6854 0 14273
6854 0 20264
6855 0 17333
6855 0 20265
6855 0 15360
6856 0 13715
6856 0 15720
6856 0 12977
6857 0 20266
6857 0 16547
6857 0 19052
6857 0 12925
6857 0 14069
6858 0 20267
6859 0 13712
6859 0 12706
6859 0 14308
6859 0 18298
6860 0 20268
6860 0 17896
6860 0 13212
6861 0 17747
6861 0 15987
6861 0 16463
6861 0 20096
6862 0 18015
6862 0 17388
6862 0 20269
6862 0 13922
6863 0 14047
6864 0 20270
6864 0 13465
6864 0 20271
6865 0 20272
6866 0 20273
6867 0 13685
6867 0 12576
6867 0 16064
6868 0 14725
6868 0 12868
6868 0 13536
6868 0 14475
6868 0 13873
6869 0 15863
6869 0 14400
6869 0 20274
6869 0 12624
6870 0 20275
6871 0 16894
6871 0 15621
6871 0 13053
6871 0 15772
6872 0 14595
6872 0 14284
6872 0 18199
6872 0 17084
6873 0 17441
6873 0 12895
6873 0 12721
6873 0 14362
6874 0 19900
6875 0 16230
6875 0 12929
6877 0 12961
6877 0 20010
6877 0 13474
6877 0 13045
6877 0 20276
6878 0 13894
6878 0 15057
6878 0 17948
6878 0 16092
6878 0 13896
6879 0 13011
6879 0 18985
6879 0 18986
6879 0 16125
6880 0 17884
6880 0 19502
6881 0 13286
6881 0 12601
6881 0 13549
6881 0 15566
6881 0 20277
6882 0 13210
6882 0 15059
6882 0 20278
6882 0 16509
6883 0 16224
6883 0 20279
6883 0 20280
6883 0 13403
6883 0 20281
6884 0 20282
6884 0 12809
6884 0 14357
6884 0 16511
6884 0 13971
6885 0 16075
6885 0 13832
6885 0 13976
6885 0 15016
6887 0 20283
6888 0 13850
6888 0 14241
6888 0 16525
6888 0 15453
6889 0 17022
6889 0 18305
6889 0 12791
6889 0 12790
6889 0 17169
6890 0 17129
6890 0 20284
6890 0 17007
6891 0 20285
6892 0 17742
6892 0 20286
6892 0 16269
6892 0 19240
6893 0 13186
6893 0 20287
6893 0 16374
6893 0 16356
6893 0 20288
6894 0 12549
6894 0 13623
6894 0 12754
6894 0 13073
6894 0 12388
6895 0 16726
6895 0 20289
6896 0 20290
6896 0 13608
6897 0 14845
6897 0 20291
6897 0 18689
6898 0 15465
6898 0 13400
6898 0 17874
6899 0 12770
6899 0 14393
6899 0 16895
6899 0 20292
6900 0 13176
6900 0 20292
6900 0 13013
6900 0 12767
6900 0 18058
6901 0 13983
6901 0 19791
6901 0 13272
6901 0 15121
6901 0 20147
6902 0 16230
6902 0 20293
6903 0 20294
6903 0 14400
6903 0 20295
6904 0 18643
6904 0 13553
6904 0 14198
6904 0 13251
6904 0 13676
6905 0 14984
6905 0 15480
6905 0 13166
6906 0 15051
6906 0 13927
6906 0 15955
6906 0 14945
6906 0 12782
6907 0 14016
6907 0 15402
6907 0 12839
6907 0 13731
6909 0 20296
6910 0 16789
6910 0 15705
6910 0 12532
6911 0 20297
6911 0 15917
6911 0 15086
6912 0 17439
6912 0 13381
6912 0 20073
6912 0 15587
6912 0 14924
6913 0 12561
6913 0 19079
6914 0 14053
6914 0 14534
6914 0 14029
6914 0 15970
6914 0 14030
6915 0 20298
6915 0 16945
6915 0 18043
6915 0 15038
6916 0 13610
6916 0 14632
6916 0 12711
6917 0 13820
6917 0 19657
6917 0 13446
6917 0 15159
6918 0 16227
6918 0 15731
6918 0 20299
6918 0 16067
6918 0 16093
6919 0 16121
6919 0 20300
6919 0 19968
6920 0 20301
6920 0 19552
6920 0 12695
6920 0 20302
6921 0 20303
6922 0 20304
6922 0 17955
6922 0 20304
6923 0 18965
6924 0 12448
6925 0 13381
6925 0 20305
6925 0 13813
6925 0 16054
6925 0 18007
6926 0 13352
6926 0 13568
6926 0 17771
6926 0 13478
6926 0 12692
6927 0 13025
6927 0 18459
6927 0 18812
6928 0 13071
6928 0 14734
6930 0 17111
6930 0 13345
6930 0 16241
6930 0 16438
6930 0 15061
6931 0 12582
6931 0 14019
6931 0 16105
6931 0 20306
6932 0 20307
6933 0 20308
6934 0 12870
6934 0 17359
6934 0 17550
6934 0 20309
6935 0 20310
6935 0 18530
6936 0 20311
6936 0 19262
6937 0 18150
6937 0 20295
6937 0 17804
6937 0 19372
6938 0 16908
6938 0 15867
6939 0 12912
6939 0 14464
6939 0 18061
6939 0 12465
6940 0 19775
6940 0 17623
6941 0 16075
6941 0 12801
6941 0 14118
6941 0 14564
6941 0 14091
6942 0 20287
6942 0 16425
6943 0 13820
6943 0 13234
6943 0 16564
6943 0 14886
6943 0 14265
6944 0 15749
6944 0 15072
6944 0 15750
6944 0 15250
6944 0 14003
6945 0 18366
6945 0 19988
6945 0 19990
6945 0 19989
6946 0 17916
6946 0 15573
6946 0 20312
6946 0 17917
6947 0 20313
6948 0 13210
6948 0 16024
6948 0 13212
6948 0 19615
6948 0 20314
6949 0 20315
6949 0 12447
6950 0 12686
6950 0 13327
6950 0 12441
6950 0 15576
6951 0 20316
6952 0 12648
6952 0 15547
6952 0 15477
6952 0 14152
6952 0 13160
6953 0 17167
6953 0 17168
6953 0 17169
6953 0 15950
6953 0 17170
6954 0 14687
6954 0 15055
6954 0 15717
6954 0 18959
6955 0 19569
6955 0 15158
6955 0 14303
6955 0 13614
6956 0 15537
6956 0 14977
6956 0 16761
6956 0 14133
6957 0 18121
6958 0 16913
6958 0 14137
6958 0 17559
6959 0 14267
6959 0 18083
6959 0 18084
6959 0 19064
6960 0 13062
6960 0 18139
6960 0 16529
6960 0 15042
6961 0 20317
6962 0 20318
6963 0 16956
6963 0 13910
6963 0 20173
6963 0 15887
6963 0 15702
6964 0 12837
6964 0 13539
6964 0 13745
6964 0 13669
6964 0 13609
6965 0 20319
6965 0 13586
6965 0 18975
6966 0 19988
6966 0 19989
6966 0 19990
6966 0 18366
6966 0 19991
6967 0 13518
6967 0 13367
6967 0 13036
6967 0 14832
6968 0 12765
6968 0 14404
6968 0 14331
6968 0 15989
6968 0 20320
6969 0 13327
6969 0 12466
6969 0 13110
6970 0 13985
6970 0 17433
6970 0 14429
6970 0 14706
6971 0 15591
6971 0 20321
6972 0 13912
6972 0 16228
6972 0 15662
6972 0 17167
6973 0 17830
6973 0 14543
6973 0 16542
6974 0 16682
6974 0 14365
6974 0 20322
6976 0 14440
6976 0 20323
6977 0 18917
6977 0 18207
6978 0 20324
6978 0 15337
6978 0 16101
6979 0 15894
6979 0 20325
6979 0 20326
6980 0 20327
6980 0 15462
6980 0 14868
6981 0 20328
6982 0 20329
6982 0 17623
6982 0 17621
6983 0 20330
6983 0 12587
6983 0 18043
6983 0 19057
6984 0 20331
6985 0 20332
6985 0 17772
6985 0 18079
6986 0 19579
6986 0 17111
6986 0 18130
6986 0 16838
6986 0 18546
6987 0 12944
6987 0 15524
6988 0 20333
6988 0 20334
6989 0 20335
6989 0 16838
6989 0 19646
6989 0 20336
6989 0 16438
6990 0 20337
6991 0 16563
6991 0 18390
6991 0 17265
6991 0 19412
6991 0 16515
6993 0 18951
6993 0 15511
6993 0 16552
6993 0 18022
6994 0 20338
6994 0 20339
6995 0 12815
6995 0 13400
6995 0 13731
6995 0 13338
6996 0 20340
6996 0 17136
6997 0 13879
6997 0 17264
6997 0 12747
6997 0 20341
6997 0 18391
6998 0 13269
6998 0 15354
6998 0 18558
6999 0 20342
7000 0 13051
7000 0 13469
7000 0 13716
7000 0 15772
7000 0 20343
7001 0 15407
7001 0 18166
7001 0 14394
7001 0 13971
7001 0 13065
7002 0 20344
7002 0 16242
7002 0 15501
7003 0 18161
7004 0 13754
7004 0 19484
7005 0 20345
7006 0 20346
7007 0 17161
7008 0 20347
7008 0 20348
7009 0 12964
7009 0 14198
7009 0 14188
7009 0 12772
7009 0 13289
7010 0 19229
7010 0 20349
7010 0 16050
7010 0 17915
7011 0 16639
7011 0 17485
7011 0 17135
7011 0 20350
7011 0 18171
7012 0 16932
7012 0 17581
7012 0 20351
7013 0 14386
7013 0 19507
7013 0 18887
7013 0 13695
7014 0 15914
7014 0 12485
7014 0 14578
7015 0 20233
7015 0 19381
7015 0 18806
7016 0 12502
7016 0 13645
7016 0 12903
7016 0 14875
7016 0 14776
7017 0 16830
7017 0 12914
7017 0 18253
7017 0 16765
7017 0 13402
7018 0 14801
7018 0 13827
7019 0 20352
7019 0 18948
7019 0 20353
7019 0 20354
7021 0 16963
7021 0 15435
7021 0 16374
7021 0 19239
7021 0 14392
7022 0 16777
7022 0 17718
7022 0 14893
7023 0 16384
7023 0 19324
7023 0 17670
7023 0 20011
7024 0 13167
7024 0 20355
7024 0 13395
7024 0 15181
7025 0 12437
7025 0 17872
7025 0 12926
7025 0 19179
7026 0 14098
7026 0 14859
7026 0 15692
7026 0 16195
7027 0 17863
7027 0 18183
7028 0 16415
7028 0 20356
7029 0 20357
7030 0 20122
7030 0 14058
7030 0 12705
7031 0 20358
7032 0 14427
7032 0 18830
7032 0 16431
7033 0 20359
7033 0 20360
7034 0 12750
7034 0 15065
7034 0 13446
7034 0 19007
7034 0 19673
7035 0 13203
7035 0 20361
7035 0 15896
7036 0 20362
7037 0 12759
7037 0 13572
7037 0 20363
7038 0 20364
7038 0 12556
7039 0 13187
7039 0 19941
7040 0 20365
7041 0 20366
7041 0 16920
7041 0 20367
7042 0 15379
7042 0 16363
7042 0 20368
7042 0 13127
7043 0 20369
7043 0 17030
7044 0 12964
7044 0 13361
7044 0 18557
7044 0 12793
7044 0 20370
7045 0 17074
7045 0 15039
7045 0 13914
7045 0 16100
7045 0 16821
7046 0 15902
7046 0 15256
7046 0 19464
7046 0 18937
7047 0 20371
7048 0 20372
7049 0 14653
7049 0 12887
7049 0 14280
7049 0 18874
7049 0 20373
7050 0 12586
7050 0 17061
7050 0 17062
7050 0 17063
7050 0 20374
7051 0 20375
7052 0 19569
7052 0 20376
7052 0 20377
7053 0 13379
7053 0 20378
7053 0 12851
7053 0 20379
7054 0 20380
7055 0 20381
7055 0 15402
7055 0 15537
7056 0 12697
7056 0 13257
7056 0 12439
7056 0 12461
7056 0 12721
7057 0 12414
7057 0 13377
7057 0 17831
7057 0 18628
7058 0 20382
7059 0 15059
7059 0 16754
7059 0 16474
7059 0 17482
7060 0 20383
7061 0 12782
7061 0 17437
7061 0 12870
7061 0 20384
7061 0 19824
7062 0 14415
7062 0 13138
7062 0 17726
7063 0 20385
7063 0 17931
7063 0 17324
7063 0 20386
7063 0 20387
7064 0 14517
7064 0 19980
7064 0 13302
7064 0 15476
7064 0 20300
7065 0 14236
7065 0 13223
7065 0 18441
7065 0 13157
7065 0 17084
7066 0 17104
7066 0 16729
7066 0 16963
7066 0 12586
7067 0 14489
7067 0 13235
7067 0 14349
7068 0 12866
7068 0 20388
7068 0 15402
7069 0 20389
7069 0 13205
7069 0 13871
7069 0 14670
7069 0 12890
7070 0 20390
7070 0 16288
7071 0 14086
7071 0 19111
7071 0 20391
7071 0 19199
7072 0 13375
7072 0 13699
7072 0 16980
7072 0 20392
7073 0 14470
7073 0 17106
7073 0 15774
7073 0 16913
7074 0 17117
7074 0 18568
7074 0 16010
7074 0 20254
7074 0 12788
7075 0 14204
7075 0 14595
7075 0 16505
7075 0 13194
7075 0 18097
7076 0 20393
7077 0 12399
7077 0 16767
7077 0 13324
7077 0 15195
7077 0 16346
7078 0 15130
7078 0 15131
7078 0 15132
7078 0 12739
7078 0 15133
7079 0 17367
7079 0 17369
7079 0 20394
7079 0 17368
7079 0 13524
7080 0 20395
7080 0 18099
7080 0 20396
7080 0 15865
7080 0 17544
7081 0 20397
7081 0 20398
7082 0 20399
7082 0 18215
7082 0 17883
7083 0 12831
7083 0 13798
7083 0 14239
7083 0 15727
7083 0 15683
7084 0 20400
7084 0 20401
7084 0 15746
7085 0 20234
7085 0 15461
7085 0 15392
7086 0 14073
7086 0 12776
7086 0 13292
7086 0 17919
7086 0 19426
7087 0 14135
7087 0 15231
7087 0 16119
7087 0 14328
7087 0 16118
7088 0 20402
7088 0 15990
7089 0 20403
7090 0 20404
7091 0 18428
7091 0 19606
7091 0 17858
7091 0 13830
7092 0 13905
7092 0 15028
7092 0 18043
7092 0 18611
7092 0 19852
7093 0 13723
7094 0 20405
7095 0 20406
7096 0 13270
7096 0 13292
7096 0 13210
7096 0 20407
7097 0 16650
7097 0 13477
7098 0 15783
7098 0 15184
7098 0 15115
7098 0 12587
7098 0 13963
7099 0 16701
7099 0 14204
7099 0 17818
7099 0 15737
7099 0 20408
7100 0 12942
7100 0 14064
7100 0 12505
7100 0 13927
7100 0 14362
7101 0 12842
7101 0 14589
7101 0 16150
7102 0 12831
7102 0 14239
7102 0 14821
7102 0 15683
7102 0 18669
7103 0 13432
7103 0 12871
7103 0 19621
7103 0 20409
7104 0 20410
7105 0 20012
7105 0 20411
7105 0 20412
7106 0 20413
7107 0 20414
7108 0 20415
7108 0 19736
7108 0 17432
7108 0 16557
7108 0 17366
7109 0 13136
7109 0 19510
7109 0 15292
7110 0 15638
7110 0 15080
7110 0 20416
7110 0 19646
7110 0 14452
7111 0 13588
7111 0 13213
7111 0 14413
7111 0 12760
7111 0 12701
7112 0 19275
7112 0 15945
7112 0 13112
7112 0 12440
7112 0 17801
7113 0 16227
7113 0 19971
7113 0 16083
7113 0 16957
7114 0 12422
7114 0 12485
7114 0 19159
7114 0 20417
7115 0 12720
7115 0 18682
7115 0 18683
7115 0 18684
7115 0 16706
7116 0 14334
7116 0 15907
7116 0 16673
7116 0 19141
7116 0 19567
7117 0 20418
7117 0 19280
7117 0 12941
7118 0 20419
7119 0 13269
7119 0 15689
7119 0 13715
7119 0 13176
7119 0 19897
7120 0 12794
7120 0 16527
7120 0 17004
7120 0 17005
7120 0 12950
7121 0 16695
7121 0 18520
7121 0 14900
7121 0 20420
7122 0 13350
7122 0 15675
7122 0 14807
7122 0 13797
7122 0 16340
7123 0 15156
7123 0 15123
7123 0 16788
7123 0 16125
7123 0 14301
7124 0 13486
7124 0 13487
7125 0 17120
7126 0 13218
7126 0 12409
7126 0 20421
7126 0 14153
7126 0 20422
7127 0 14254
7127 0 15378
7127 0 15769
7127 0 15605
7127 0 14984
7128 0 18501
7128 0 19532
7128 0 13886
7128 0 14659
7128 0 12572
7129 0 13082
7130 0 13022
7130 0 13055
7130 0 13837
7130 0 18671
7131 0 16246
7131 0 20423
7131 0 13317
7132 0 19960
7133 0 12770
7133 0 14086
7133 0 13582
7133 0 12949
7133 0 17112
7134 0 20424
7134 0 17534
7134 0 16990
7134 0 20335
7135 0 15604
7135 0 15607
7135 0 15608
7135 0 17395
7136 0 18786
7136 0 16509
7136 0 16640
7137 0 20425
7138 0 16195
7138 0 13068
7139 0 20426
7139 0 12392
7139 0 16076
7139 0 15424
7140 0 16776
7140 0 18792
7140 0 15594
7140 0 15515
7140 0 18580
7141 0 12932
7141 0 14977
7141 0 20427
7142 0 13079
7142 0 18578
7142 0 12685
7142 0 13179
7143 0 20428
7144 0 12622
7144 0 12623
7144 0 18365
